State,CensusPop,Area,TotalVotes,RepVotes,RepCandidate,DemVotes,ThirdVotes,OtherVotes,DemCandidate,ThirdCandidate
North Carolina,98078,CLEVELAND,43340,25793,"Romney, W. Mitt",17062,376,109,"Obama, Barack H.","Johnson, Gary E."
North Carolina,58098,COLUMBUS,24243,12941,"Romney, W. Mitt",11050,184,68,"Obama, Barack H.","Johnson, Gary E."
North Carolina,103505,CRAVEN,46170,26928,"Romney, W. Mitt",18763,385,94,"Obama, Barack H.","Johnson, Gary E."
North Carolina,319431,CUMBERLAND,127641,50666,"Romney, W. Mitt",75792,927,256,"Obama, Barack H.","Johnson, Gary E."
North Carolina,23547,CURRITUCK,11304,7496,"Romney, W. Mitt",3562,204,42,"Obama, Barack H.","Johnson, Gary E."
North Carolina,33920,DARE,17974,10248,"Romney, W. Mitt",7393,257,76,"Obama, Barack H.","Johnson, Gary E."
North Carolina,162878,DAVIDSON,70935,49383,"Romney, W. Mitt",20624,776,152,"Obama, Barack H.","Johnson, Gary E."
North Carolina,41240,DAVIE,20670,14687,"Romney, W. Mitt",5735,199,49,"Obama, Barack H.","Johnson, Gary E."
North Carolina,58505,DUPLIN,20592,11416,"Romney, W. Mitt",9033,122,21,"Obama, Barack H.","Johnson, Gary E."
North Carolina,267587,DURHAM,146735,33769,"Romney, W. Mitt",111224,1351,391,"Obama, Barack H.","Johnson, Gary E."
North Carolina,56552,EDGECOMBE,26972,8546,"Romney, W. Mitt",18310,83,33,"Obama, Barack H.","Johnson, Gary E."
North Carolina,350670,FORSYTH,174069,79768,"Romney, W. Mitt",92323,1569,409,"Obama, Barack H.","Johnson, Gary E."
North Carolina,60619,FRANKLIN,28389,14603,"Romney, W. Mitt",13436,268,82,"Obama, Barack H.","Johnson, Gary E."
North Carolina,206086,GASTON,90483,56138,"Romney, W. Mitt",33171,927,247,"Obama, Barack H.","Johnson, Gary E."
North Carolina,12197,GATES,5396,2564,"Romney, W. Mitt",2786,33,13,"Obama, Barack H.","Johnson, Gary E."
North Carolina,8861,GRAHAM,3947,2750,"Romney, W. Mitt",1119,53,25,"Obama, Barack H.","Johnson, Gary E."
North Carolina,59916,GRANVILLE,26275,12405,"Romney, W. Mitt",13598,208,64,"Obama, Barack H.","Johnson, Gary E."
North Carolina,21362,GREENE,8236,4411,"Romney, W. Mitt",3778,40,7,"Obama, Barack H.","Johnson, Gary E."
North Carolina,488406,GUILFORD,253852,104789,"Romney, W. Mitt",146365,2105,593,"Obama, Barack H.","Johnson, Gary E."
North Carolina,54691,HALIFAX,26079,8763,"Romney, W. Mitt",17176,110,30,"Obama, Barack H.","Johnson, Gary E."
North Carolina,114678,HARNETT,43415,25565,"Romney, W. Mitt",17331,429,90,"Obama, Barack H.","Johnson, Gary E."
North Carolina,59036,HAYWOOD,27974,15633,"Romney, W. Mitt",11833,387,121,"Obama, Barack H.","Johnson, Gary E."
North Carolina,106740,HENDERSON,52392,32994,"Romney, W. Mitt",18642,589,167,"Obama, Barack H.","Johnson, Gary E."
North Carolina,24669,HERTFORD,10918,3007,"Romney, W. Mitt",7843,56,12,"Obama, Barack H.","Johnson, Gary E."
North Carolina,46952,HOKE,17089,6819,"Romney, W. Mitt",10076,167,27,"Obama, Barack H.","Johnson, Gary E."
North Carolina,5810,HYDE,2383,1193,"Romney, W. Mitt",1163,22,5,"Obama, Barack H.","Johnson, Gary E."
North Carolina,159437,IREDELL,76365,49299,"Romney, W. Mitt",26076,747,243,"Obama, Barack H.","Johnson, Gary E."
North Carolina,40271,JACKSON,16701,8254,"Romney, W. Mitt",8095,281,71,"Obama, Barack H.","Johnson, Gary E."
North Carolina,168878,JOHNSTON,76691,48427,"Romney, W. Mitt",27290,768,206,"Obama, Barack H.","Johnson, Gary E."
North Carolina,10153,JONES,5230,2837,"Romney, W. Mitt",2352,32,9,"Obama, Barack H.","Johnson, Gary E."
North Carolina,57866,LEE,24239,13158,"Romney, W. Mitt",10801,225,55,"Obama, Barack H.","Johnson, Gary E."
North Carolina,59495,LENOIR,28086,13980,"Romney, W. Mitt",13948,136,22,"Obama, Barack H.","Johnson, Gary E."
North Carolina,78265,LINCOLN,36775,25267,"Romney, W. Mitt",11024,369,115,"Obama, Barack H.","Johnson, Gary E."
North Carolina,33922,MACON,16861,10835,"Romney, W. Mitt",5712,241,73,"Obama, Barack H.","Johnson, Gary E."
North Carolina,20764,MADISON,10113,5404,"Romney, W. Mitt",4484,178,47,"Obama, Barack H.","Johnson, Gary E."
North Carolina,24505,MARTIN,12652,5995,"Romney, W. Mitt",6583,64,10,"Obama, Barack H.","Johnson, Gary E."
North Carolina,44996,MCDOWELL,18099,11775,"Romney, W. Mitt",6031,215,78,"Obama, Barack H.","Johnson, Gary E."
North Carolina,919628,MECKLENBURG,448900,171668,"Romney, W. Mitt",272262,3920,1050,"Obama, Barack H.","Johnson, Gary E."
North Carolina,15579,MITCHELL,7765,5806,"Romney, W. Mitt",1838,88,33,"Obama, Barack H.","Johnson, Gary E."
North Carolina,27798,MONTGOMERY,11231,6404,"Romney, W. Mitt",4706,100,21,"Obama, Barack H.","Johnson, Gary E."
North Carolina,88247,MOORE,46415,29495,"Romney, W. Mitt",16505,342,73,"Obama, Barack H.","Johnson, Gary E."
North Carolina,95840,NASH,48492,23842,"Romney, W. Mitt",24313,254,83,"Obama, Barack H.","Johnson, Gary E."
North Carolina,202667,NEW HANOVER,103628,53385,"Romney, W. Mitt",48668,1259,316,"Obama, Barack H.","Johnson, Gary E."
North Carolina,22099,NORTHAMPTON,10756,3483,"Romney, W. Mitt",7232,35,6,"Obama, Barack H.","Johnson, Gary E."
North Carolina,177772,ONSLOW,51435,32243,"Romney, W. Mitt",18490,556,146,"Obama, Barack H.","Johnson, Gary E."
North Carolina,133801,ORANGE,76757,21539,"Romney, W. Mitt",53901,1056,261,"Obama, Barack H.","Johnson, Gary E."
North Carolina,13144,PAMLICO,6762,4051,"Romney, W. Mitt",2647,49,15,"Obama, Barack H.","Johnson, Gary E."
North Carolina,40661,PASQUOTANK,18107,7633,"Romney, W. Mitt",10282,160,32,"Obama, Barack H.","Johnson, Gary E."
North Carolina,52217,PENDER,24527,14617,"Romney, W. Mitt",9632,218,60,"Obama, Barack H.","Johnson, Gary E."
North Carolina,13453,PERQUIMANS,6652,3822,"Romney, W. Mitt",2759,60,11,"Obama, Barack H.","Johnson, Gary E."
North Carolina,39464,PERSON,19106,10496,"Romney, W. Mitt",8418,157,35,"Obama, Barack H.","Johnson, Gary E."
North Carolina,168148,PITT,78856,36214,"Romney, W. Mitt",41843,609,190,"Obama, Barack H.","Johnson, Gary E."
North Carolina,20510,POLK,10389,6236,"Romney, W. Mitt",4013,108,32,"Obama, Barack H.","Johnson, Gary E."
North Carolina,141752,RANDOLPH,60715,45160,"Romney, W. Mitt",14773,627,155,"Obama, Barack H.","Johnson, Gary E."
North Carolina,46639,RICHMOND,19417,9332,"Romney, W. Mitt",9904,145,36,"Obama, Barack H.","Johnson, Gary E."
North Carolina,134168,ROBESON,42946,17510,"Romney, W. Mitt",24988,336,112,"Obama, Barack H.","Johnson, Gary E."
North Carolina,93643,ROCKINGHAM,42020,25227,"Romney, W. Mitt",16351,350,92,"Obama, Barack H.","Johnson, Gary E."
North Carolina,138428,ROWAN,62312,38775,"Romney, W. Mitt",22650,655,232,"Obama, Barack H.","Johnson, Gary E."
North Carolina,67810,RUTHERFORD,28702,18954,"Romney, W. Mitt",9374,300,74,"Obama, Barack H.","Johnson, Gary E."
North Carolina,63431,SAMPSON,26174,14422,"Romney, W. Mitt",11566,151,35,"Obama, Barack H.","Johnson, Gary E."
North Carolina,36157,SCOTLAND,14156,5831,"Romney, W. Mitt",8215,91,19,"Obama, Barack H.","Johnson, Gary E."
North Carolina,60585,STANLY,28717,19904,"Romney, W. Mitt",8431,298,84,"Obama, Barack H.","Johnson, Gary E."
North Carolina,47401,STOKES,21619,15237,"Romney, W. Mitt",6018,286,78,"Obama, Barack H.","Johnson, Gary E."
North Carolina,73673,SURRY,29470,19923,"Romney, W. Mitt",9112,347,88,"Obama, Barack H.","Johnson, Gary E."
North Carolina,13981,SWAIN,5728,2976,"Romney, W. Mitt",2618,111,23,"Obama, Barack H.","Johnson, Gary E."
North Carolina,33090,TRANSYLVANIA,16763,9634,"Romney, W. Mitt",6826,215,88,"Obama, Barack H.","Johnson, Gary E."
North Carolina,4407,TYRRELL,1783,930,"Romney, W. Mitt",837,11,5,"Obama, Barack H.","Johnson, Gary E."
North Carolina,201292,UNION,94728,61107,"Romney, W. Mitt",32473,906,242,"Obama, Barack H.","Johnson, Gary E."
North Carolina,45422,VANCE,20854,7429,"Romney, W. Mitt",13323,78,24,"Obama, Barack H.","Johnson, Gary E."
North Carolina,900993,WAKE,486427,211596,"Romney, W. Mitt",267262,6171,1398,"Obama, Barack H.","Johnson, Gary E."
North Carolina,20972,WARREN,10162,3140,"Romney, W. Mitt",6978,33,11,"Obama, Barack H.","Johnson, Gary E."
North Carolina,13228,WASHINGTON,6499,2622,"Romney, W. Mitt",3833,30,14,"Obama, Barack H.","Johnson, Gary E."
North Carolina,51079,WATAUGA,27674,13861,"Romney, W. Mitt",13002,623,188,"Obama, Barack H.","Johnson, Gary E."
North Carolina,122623,WAYNE,51352,27641,"Romney, W. Mitt",23314,299,98,"Obama, Barack H.","Johnson, Gary E."
North Carolina,69340,WILKES,29145,20515,"Romney, W. Mitt",8148,357,125,"Obama, Barack H.","Johnson, Gary E."
North Carolina,81234,WILSON,39109,17954,"Romney, W. Mitt",20875,242,38,"Obama, Barack H.","Johnson, Gary E."
North Carolina,38406,YADKIN,16813,12578,"Romney, W. Mitt",3957,231,47,"Obama, Barack H.","Johnson, Gary E."
North Carolina,17818,YANCEY,9451,5278,"Romney, W. Mitt",3981,140,52,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2343,ADAMS,1286,918,"Romney, W. Mitt",328,19,21,"Obama, Barack H.","Johnson, Gary E."
North Dakota,11066,BARNES,5522,2964,"Romney, W. Mitt",2394,78,86,"Obama, Barack H.","Johnson, Gary E."
North Dakota,6660,BENSON,2157,868,"Romney, W. Mitt",1235,32,22,"Obama, Barack H.","Johnson, Gary E."
North Dakota,783,BILLINGS,578,472,"Romney, W. Mitt",89,12,5,"Obama, Barack H.","Johnson, Gary E."
North Dakota,6429,BOTTINEAU,3555,2280,"Romney, W. Mitt",1183,56,36,"Obama, Barack H.","Johnson, Gary E."
North Dakota,3151,BOWMAN,1737,1280,"Romney, W. Mitt",414,31,12,"Obama, Barack H.","Johnson, Gary E."
North Dakota,1968,BURKE,1023,769,"Romney, W. Mitt",230,13,11,"Obama, Barack H.","Johnson, Gary E."
North Dakota,81308,BURLEIGH,43387,27951,"Romney, W. Mitt",14122,704,610,"Obama, Barack H.","Johnson, Gary E."
North Dakota,149778,CASS,73855,36855,"Romney, W. Mitt",34712,1316,972,"Obama, Barack H.","Johnson, Gary E."
North Dakota,3993,CAVALIER,2069,1195,"Romney, W. Mitt",818,24,32,"Obama, Barack H.","Johnson, Gary E."
North Dakota,5289,DICKEY,2535,1610,"Romney, W. Mitt",853,38,34,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2071,DIVIDE,1162,733,"Romney, W. Mitt",385,21,23,"Obama, Barack H.","Johnson, Gary E."
North Dakota,3536,DUNN,2034,1506,"Romney, W. Mitt",508,6,14,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2385,EDDY,1157,634,"Romney, W. Mitt",486,24,13,"Obama, Barack H.","Johnson, Gary E."
North Dakota,3550,EMMONS,1884,1435,"Romney, W. Mitt",383,31,35,"Obama, Barack H.","Johnson, Gary E."
North Dakota,3343,FOSTER,1682,1030,"Romney, W. Mitt",607,31,14,"Obama, Barack H.","Johnson, Gary E."
North Dakota,1680,GOLDEN VALLEY,928,742,"Romney, W. Mitt",162,18,6,"Obama, Barack H.","Johnson, Gary E."
North Dakota,66861,GRAND FORKS,30029,15060,"Romney, W. Mitt",14032,513,424,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2394,GRANT,1413,1025,"Romney, W. Mitt",334,22,32,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2420,GRIGGS,1343,771,"Romney, W. Mitt",536,17,19,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2477,HETTINGER,1362,1000,"Romney, W. Mitt",313,28,21,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2435,KIDDER,1328,870,"Romney, W. Mitt",393,26,39,"Obama, Barack H.","Johnson, Gary E."
North Dakota,4139,LA MOURE,2194,1377,"Romney, W. Mitt",740,37,40,"Obama, Barack H.","Johnson, Gary E."
North Dakota,1990,LOGAN,1073,810,"Romney, W. Mitt",232,14,17,"Obama, Barack H.","Johnson, Gary E."
North Dakota,5395,MCHENRY,2712,1678,"Romney, W. Mitt",943,59,32,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2809,MCINTOSH,1530,1035,"Romney, W. Mitt",459,13,23,"Obama, Barack H.","Johnson, Gary E."
North Dakota,6360,MCKENZIE,3451,2458,"Romney, W. Mitt",927,30,36,"Obama, Barack H.","Johnson, Gary E."
North Dakota,8962,MCLEAN,4938,3141,"Romney, W. Mitt",1670,71,56,"Obama, Barack H.","Johnson, Gary E."
North Dakota,8424,MERCER,4455,3152,"Romney, W. Mitt",1166,66,71,"Obama, Barack H.","Johnson, Gary E."
North Dakota,27471,MORTON,13613,8680,"Romney, W. Mitt",4469,254,210,"Obama, Barack H.","Johnson, Gary E."
North Dakota,7673,MOUNTRAIL,3457,1962,"Romney, W. Mitt",1403,60,32,"Obama, Barack H.","Johnson, Gary E."
North Dakota,3126,NELSON,1678,865,"Romney, W. Mitt",767,30,16,"Obama, Barack H.","Johnson, Gary E."
North Dakota,1846,OLIVER,1013,693,"Romney, W. Mitt",281,23,16,"Obama, Barack H.","Johnson, Gary E."
North Dakota,7413,PEMBINA,3255,1899,"Romney, W. Mitt",1253,50,53,"Obama, Barack H.","Johnson, Gary E."
North Dakota,4357,PIERCE,2178,1465,"Romney, W. Mitt",660,24,29,"Obama, Barack H.","Johnson, Gary E."
North Dakota,11451,RAMSEY,4999,2665,"Romney, W. Mitt",2164,96,74,"Obama, Barack H.","Johnson, Gary E."
North Dakota,5457,RANSOM,2425,1009,"Romney, W. Mitt",1343,43,30,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2470,RENVILLE,1278,851,"Romney, W. Mitt",398,19,10,"Obama, Barack H.","Johnson, Gary E."
North Dakota,16321,RICHLAND,7613,4229,"Romney, W. Mitt",3198,86,100,"Obama, Barack H.","Johnson, Gary E."
North Dakota,13937,ROLETTE,4552,1092,"Romney, W. Mitt",3353,48,59,"Obama, Barack H.","Johnson, Gary E."
North Dakota,3829,SARGENT,2007,879,"Romney, W. Mitt",1075,22,31,"Obama, Barack H.","Johnson, Gary E."
North Dakota,1321,SHERIDAN,822,642,"Romney, W. Mitt",163,5,12,"Obama, Barack H.","Johnson, Gary E."
North Dakota,4153,SIOUX,1144,225,"Romney, W. Mitt",900,5,14,"Obama, Barack H.","Johnson, Gary E."
North Dakota,727,SLOPE,437,341,"Romney, W. Mitt",83,5,8,"Obama, Barack H.","Johnson, Gary E."
North Dakota,24199,STARK,11633,8521,"Romney, W. Mitt",2812,148,152,"Obama, Barack H.","Johnson, Gary E."
North Dakota,1975,STEELE,1042,498,"Romney, W. Mitt",518,11,15,"Obama, Barack H.","Johnson, Gary E."
North Dakota,21100,STUTSMAN,9558,5685,"Romney, W. Mitt",3585,138,150,"Obama, Barack H.","Johnson, Gary E."
North Dakota,2246,TOWNER,1182,623,"Romney, W. Mitt",516,22,21,"Obama, Barack H.","Johnson, Gary E."
North Dakota,8121,TRAILL,3921,1996,"Romney, W. Mitt",1811,59,55,"Obama, Barack H.","Johnson, Gary E."
North Dakota,11119,WALSH,4791,2656,"Romney, W. Mitt",1985,96,54,"Obama, Barack H.","Johnson, Gary E."
North Dakota,61675,WARD,25463,16230,"Romney, W. Mitt",8441,449,343,"Obama, Barack H.","Johnson, Gary E."
North Dakota,4207,WELLS,2379,1654,"Romney, W. Mitt",673,27,25,"Obama, Barack H.","Johnson, Gary E."
North Dakota,22398,WILLIAMS,9808,7184,"Romney, W. Mitt",2322,161,141,"Obama, Barack H.","Johnson, Gary E."
Ohio,28550,ADAMS,11089,6865,"Romney, W. Mitt",3976,98,150,"Obama, Barack H.","Johnson, Gary E."
Ohio,106331,ALLEN,48236,29502,"Romney, W. Mitt",17914,464,356,"Obama, Barack H.","Johnson, Gary E."
Ohio,53139,ASHLAND,24330,15519,"Romney, W. Mitt",8281,221,309,"Obama, Barack H.","Johnson, Gary E."
Ohio,101497,ASHTABULA,43064,18298,"Romney, W. Mitt",23803,433,530,"Obama, Barack H.","Johnson, Gary E."
Ohio,64757,ATHENS,27638,8543,"Romney, W. Mitt",18307,434,354,"Obama, Barack H.","Johnson, Gary E."
Ohio,45949,AUGLAIZE,23405,17169,"Romney, W. Mitt",5831,209,196,"Obama, Barack H.","Johnson, Gary E."
Ohio,70400,BELMONT,31564,16758,"Romney, W. Mitt",14156,232,418,"Obama, Barack H.","Johnson, Gary E."
Ohio,44846,BROWN,19392,11916,"Romney, W. Mitt",7107,191,178,"Obama, Barack H.","Johnson, Gary E."
Ohio,368130,BUTLER,170191,105176,"Romney, W. Mitt",62388,1654,973,"Obama, Barack H.","Johnson, Gary E."
Ohio,28836,CARROLL,13262,7315,"Romney, W. Mitt",5543,173,231,"Obama, Barack H.","Johnson, Gary E."
Ohio,40097,CHAMPAIGN,18421,11045,"Romney, W. Mitt",7044,159,173,"Obama, Barack H.","Johnson, Gary E."
Ohio,138333,CLARK,64144,31816,"Romney, W. Mitt",31298,509,521,"Obama, Barack H.","Johnson, Gary E."
Ohio,197363,CLERMONT,96271,64208,"Romney, W. Mitt",30458,1069,536,"Obama, Barack H.","Johnson, Gary E."
Ohio,42040,CLINTON,18143,12009,"Romney, W. Mitt",5791,195,148,"Obama, Barack H.","Johnson, Gary E."
Ohio,107841,COLUMBIANA,46051,25251,"Romney, W. Mitt",19821,434,545,"Obama, Barack H.","Johnson, Gary E."
Ohio,36901,COSHOCTON,15739,8390,"Romney, W. Mitt",6940,157,252,"Obama, Barack H.","Johnson, Gary E."
Ohio,43784,CRAWFORD,19803,11852,"Romney, W. Mitt",7507,186,258,"Obama, Barack H.","Johnson, Gary E."
Ohio,1280122,CUYAHOGA,644331,190660,"Romney, W. Mitt",447273,3448,2950,"Obama, Barack H.","Johnson, Gary E."
Ohio,52959,DARKE,25401,18108,"Romney, W. Mitt",6826,212,255,"Obama, Barack H.","Johnson, Gary E."
Ohio,39037,DEFIANCE,18288,10176,"Romney, W. Mitt",7732,187,193,"Obama, Barack H.","Johnson, Gary E."
Ohio,174214,DELAWARE,98759,60194,"Romney, W. Mitt",37292,851,422,"Obama, Barack H.","Johnson, Gary E."
Ohio,77079,ERIE,39405,16952,"Romney, W. Mitt",21793,300,360,"Obama, Barack H.","Johnson, Gary E."
Ohio,146156,FAIRFIELD,72068,41034,"Romney, W. Mitt",29890,624,520,"Obama, Barack H.","Johnson, Gary E."
Ohio,29030,FAYETTE,11020,6620,"Romney, W. Mitt",4249,87,64,"Obama, Barack H.","Johnson, Gary E."
Ohio,1163414,FRANKLIN,571028,215997,"Romney, W. Mitt",346373,5535,3123,"Obama, Barack H.","Johnson, Gary E."
Ohio,42698,FULTON,21268,11738,"Romney, W. Mitt",9073,248,209,"Obama, Barack H.","Johnson, Gary E."
Ohio,30934,GALLIA,12595,7750,"Romney, W. Mitt",4557,79,209,"Obama, Barack H.","Johnson, Gary E."
Ohio,93389,GEAUGA,50997,30589,"Romney, W. Mitt",19659,386,363,"Obama, Barack H.","Johnson, Gary E."
Ohio,161573,GREENE,83489,49819,"Romney, W. Mitt",32256,933,481,"Obama, Barack H.","Johnson, Gary E."
Ohio,40087,GUERNSEY,16814,8993,"Romney, W. Mitt",7450,174,197,"Obama, Barack H.","Johnson, Gary E."
Ohio,802374,HAMILTON,418894,193326,"Romney, W. Mitt",219927,3756,1885,"Obama, Barack H.","Johnson, Gary E."
Ohio,74782,HANCOCK,35694,22443,"Romney, W. Mitt",12564,352,335,"Obama, Barack H.","Johnson, Gary E."
Ohio,32058,HARDIN,12449,7489,"Romney, W. Mitt",4619,172,169,"Obama, Barack H.","Johnson, Gary E."
Ohio,15864,HARRISON,7141,4019,"Romney, W. Mitt",2950,62,110,"Obama, Barack H.","Johnson, Gary E."
Ohio,28215,HENRY,14236,8257,"Romney, W. Mitt",5658,169,152,"Obama, Barack H.","Johnson, Gary E."
Ohio,43589,HIGHLAND,17847,11413,"Romney, W. Mitt",6054,176,204,"Obama, Barack H.","Johnson, Gary E."
Ohio,29380,HOCKING,12728,6285,"Romney, W. Mitt",6157,133,153,"Obama, Barack H.","Johnson, Gary E."
Ohio,42366,HOLMES,11536,8702,"Romney, W. Mitt",2608,93,133,"Obama, Barack H.","Johnson, Gary E."
Ohio,59626,HURON,24663,13060,"Romney, W. Mitt",11006,260,337,"Obama, Barack H.","Johnson, Gary E."
Ohio,33225,JACKSON,13381,7904,"Romney, W. Mitt",5166,94,217,"Obama, Barack H.","Johnson, Gary E."
Ohio,69709,JEFFERSON,33069,17034,"Romney, W. Mitt",15385,248,402,"Obama, Barack H.","Johnson, Gary E."
Ohio,60921,KNOX,28345,17266,"Romney, W. Mitt",10470,306,303,"Obama, Barack H.","Johnson, Gary E."
Ohio,230041,LAKE,118403,58744,"Romney, W. Mitt",57680,1073,906,"Obama, Barack H.","Johnson, Gary E."
Ohio,62450,LAWRENCE,25833,14651,"Romney, W. Mitt",10744,171,267,"Obama, Barack H.","Johnson, Gary E."
Ohio,166492,LICKING,81387,45503,"Romney, W. Mitt",34201,817,866,"Obama, Barack H.","Johnson, Gary E."
Ohio,45858,LOGAN,21137,13633,"Romney, W. Mitt",7062,214,228,"Obama, Barack H.","Johnson, Gary E."
Ohio,301356,LORAIN,143252,59405,"Romney, W. Mitt",81464,1275,1108,"Obama, Barack H.","Johnson, Gary E."
Ohio,441815,LUCAS,210218,69940,"Romney, W. Mitt",136616,2318,1344,"Obama, Barack H.","Johnson, Gary E."
Ohio,43435,MADISON,17517,10342,"Romney, W. Mitt",6845,167,163,"Obama, Barack H.","Johnson, Gary E."
Ohio,238823,MAHONING,121308,42641,"Romney, W. Mitt",77059,744,864,"Obama, Barack H.","Johnson, Gary E."
Ohio,66501,MARION,27352,14265,"Romney, W. Mitt",12504,285,298,"Obama, Barack H.","Johnson, Gary E."
Ohio,172332,MEDINA,90783,50418,"Romney, W. Mitt",38785,838,742,"Obama, Barack H.","Johnson, Gary E."
Ohio,23770,MEIGS,10218,5895,"Romney, W. Mitt",4027,111,185,"Obama, Barack H.","Johnson, Gary E."
Ohio,40814,MERCER,21661,16561,"Romney, W. Mitt",4745,142,213,"Obama, Barack H.","Johnson, Gary E."
Ohio,102506,MIAMI,51936,34606,"Romney, W. Mitt",16383,554,393,"Obama, Barack H.","Johnson, Gary E."
Ohio,14642,MONROE,6779,3548,"Romney, W. Mitt",3035,48,148,"Obama, Barack H.","Johnson, Gary E."
Ohio,535153,MONTGOMERY,266278,124841,"Romney, W. Mitt",137139,2548,1750,"Obama, Barack H.","Johnson, Gary E."
Ohio,15054,MORGAN,6129,3179,"Romney, W. Mitt",2814,42,94,"Obama, Barack H.","Johnson, Gary E."
Ohio,34827,MORROW,16184,9865,"Romney, W. Mitt",5933,174,212,"Obama, Barack H.","Johnson, Gary E."
Ohio,86074,MUSKINGUM,37086,19264,"Romney, W. Mitt",17002,352,468,"Obama, Barack H.","Johnson, Gary E."
Ohio,14645,NOBLE,5872,3563,"Romney, W. Mitt",2131,62,116,"Obama, Barack H.","Johnson, Gary E."
Ohio,41428,OTTAWA,22455,10538,"Romney, W. Mitt",11503,220,194,"Obama, Barack H.","Johnson, Gary E."
Ohio,19614,PAULDING,9128,5354,"Romney, W. Mitt",3538,101,135,"Obama, Barack H.","Johnson, Gary E."
Ohio,36058,PERRY,14983,7627,"Romney, W. Mitt",7033,120,203,"Obama, Barack H.","Johnson, Gary E."
Ohio,55698,PICKAWAY,24123,14037,"Romney, W. Mitt",9684,206,196,"Obama, Barack H.","Johnson, Gary E."
Ohio,28709,PIKE,11581,5685,"Romney, W. Mitt",5684,77,135,"Obama, Barack H.","Johnson, Gary E."
Ohio,161419,PORTAGE,76239,35242,"Romney, W. Mitt",39453,844,700,"Obama, Barack H.","Johnson, Gary E."
Ohio,42270,PREBLE,20167,13535,"Romney, W. Mitt",6211,230,191,"Obama, Barack H.","Johnson, Gary E."
Ohio,34499,PUTNAM,18371,13721,"Romney, W. Mitt",4318,160,172,"Obama, Barack H.","Johnson, Gary E."
Ohio,124475,RICHLAND,57715,33867,"Romney, W. Mitt",22687,503,658,"Obama, Barack H.","Johnson, Gary E."
Ohio,78064,ROSS,30083,15008,"Romney, W. Mitt",14569,223,283,"Obama, Barack H.","Johnson, Gary E."
Ohio,60944,SANDUSKY,28994,13755,"Romney, W. Mitt",14541,324,374,"Obama, Barack H.","Johnson, Gary E."
Ohio,79499,SCIOTO,31161,15492,"Romney, W. Mitt",15077,211,381,"Obama, Barack H.","Johnson, Gary E."
